Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Skylark Labs,https://www.crunchbase.com/organization/skylark-labs,"Artificial Intelligence (AI), Machine Learning, Physical Security","Palo Alto, California, United States",2021-05-01,month,5510000,USD,5510000,Creating SuperIntelligence - Edge Intelligence Beyond Human Limits,"1,832",,"1,600",3,2025-07-01,2000000,USD,2000000,5510000,USD,5510000,"Cushman & Wakefield, The Josephine Collective, CP Ventures, Kube VC, ShockVentures",,5,1,Amarjot Singh,11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://skylarklabs.ai/,https://twitter.com/SkylarkLabs,https://www.facebook.com/1SkyLarkLabs,https://www.linkedin.com/company/skylarklabs,"Skylark Labs is revolutionizing the way AI interacts with the world, providing adaptive solutions that keep pace with change. By pioneering real-time, adaptive AI technology that learns directly on any device—even from a single experience—we empower individuals and organizations to respond immediately to new tasks and environments. Leveraging our brain-inspired general intelligence architecture, we develop AI that learns and adapts continuously, mirroring the flexibility of the human brain and bringing us closer to achieving true general intelligence. Our approach eliminates operational disruptions and reduces costs, making AI more efficient and accessible."
Actio Biosciences,https://www.crunchbase.com/organization/actio-biosciences,"Bioinformatics, Biotechnology, Genetics","San Diego, California, United States",2021-01-01,year,121000000,USD,121000000,Actio Biosciences is a research center that develops drugs for rare diseases.,"2,015",,"1,765",2,2025-06-18,66000000,USD,66000000,121000000,USD,121000000,"Deerfield Management, Canaan Partners, EcoR1 Capital, Droia Ventures, Regeneron Ventures",4,6,1,David Goldstein,11-50,"Biotechnology, Data and Analytics, Health Care, Science and Engineering",,,Active,For Profit,https://www.actiobiosciences.com,,,https://www.linkedin.com/company/actiobio,"Actio Biosciences develops genetics‑led therapies for rare and common diseases. The company applies human genetic insights and precision medicine approaches to identify drug targets and advance a pipeline including candidates for Charcot‑Marie‑Tooth disease type 2C (TRPV4 inhibitor ABS‑0871) and KCNT1‑related epilepsy (ABS‑1230). It conducts preclinical and Phase 1 studies to evaluate safety, tolerability, and pharmacokinetics for its lead programs. The company also engages in collaboration, licensing, and clinical trial planning to support development and potential expansion into more common indications."
Healthee,https://www.crunchbase.com/organization/insurights,"Artificial Intelligence (AI), Health Care, InsurTech, Medical","New York, New York, United States",2021-05-01,day,109500000,USD,109500000,Healthee is an AI-driven benefits administration technology that provides customized responses to employee health benefits questions.,"2,036",,"1,783",6,2025-04-22,30000000,USD,30000000,89500000,USD,89500000,"Comerica Bank, Fin Capital, Glilot Capital Partners, TriNet, Group 11",7,10,4,"Ben Goldenberg, Ben Nagar, Elad Ofir, Guy Benjamin",51-100,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",,,Active,For Profit,https://healthee.com,https://twitter.com/gethealthee,https://www.facebook.com/gethealthee,https://www.linkedin.com/company/get-healthee,"Healthee provides an AI-driven platform designed to simplify health benefits navigation for employees and employers. The platform includes a plan comparison tool that assists employees in evaluating and selecting health plans based on individual or family needs. This tool utilizes self-reported health information to provide tailored recommendations, streamlining the open enrollment process. Healthee also offers wellness tracking features, enabling users to monitor essential health milestones such as annual physicals, dental exams, and vision appointments. This functionality supports preventive care and encourages proactive health management."
Kilsar,https://www.crunchbase.com/organization/kilsar,"Artificial Intelligence (AI), Business Intelligence, Space Travel","Virginia Beach, Virginia, United States",2021-01-01,year,3720000,USD,3720000,"Kilsar provides various services such as prototyping, developing, and commercializing innovative solutions.","2,151",,"1,882",2,2025-07-16,3700000,USD,3700000,3720000,USD,3720000,"Cotulla Capital, Techstars, Lightbank, ScaleWolf",3,4,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,http://kilsar.com/,,,https://www.linkedin.com/company/kilsar/,
VulnCheck,https://www.crunchbase.com/organization/vulncheck,"Artificial Intelligence (AI), Cyber Security, Information Technology, Network Security","Lexington, Massachusetts, United States",2021-01-01,year,19950000,USD,19950000,"VulnCheck delivers advanced cyber threat intelligence, offering exploit and vulnerability insights to help organizations stay secure.","2,330",,"2,033",3,2025-03-18,12000000,USD,12000000,19950000,USD,19950000,"Lux Capital, Sorenson Capital, Ten Eleven Ventures, Sorenson Ventures, IQT",3,9,1,Anthony Bettini,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://vulncheck.com,https://twitter.com/vulncheckai,,https://www.linkedin.com/company/vulncheck/,"VulnCheck is a cyber threat intelligence platform that provides exploit and vulnerability intelligence directly into the tools, processes, programs, and systems that need it to outpace adversaries. Its platform uses vulnerability intelligence that predicts avenues of attack with speed and accuracy and prioritizes vulnerabilities that matter based on the threat landscape to help businesses take quick action before an attack."
Covenant,https://www.crunchbase.com/organization/covenant-337d,"Artificial Intelligence (AI), Legal Tech, Machine Learning","New York, New York, United States",2021-01-01,year,4000000,USD,4000000,Covenant operator of a specialized law firm intended to offer advice and legal representation.,"2,408",,"2,101",2,2025-07-15,4000000,USD,4000000,4000000,USD,4000000,"Flybridge, Neil Barsky",1,2,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,,https://covenant.co/,,,https://www.linkedin.com/company/withcovenant,
Savant Labs,https://www.crunchbase.com/organization/savant-labs,"Analytics, Artificial Intelligence (AI), Big Data, Productivity Tools, SaaS, Software","San Carlos, California, United States",2021-09-09,day,29500000,USD,29500000,"Savant Labs offers cloud-based, AI-powered analytics automation solutions for businesses.","2,489",,"2,175",3,2025-01-30,18500000,USD,18500000,29500000,USD,29500000,"Village Global, Vertex Ventures, Cota Capital, WestWave Capital, Bloomberg Beta",2,9,5,"Barry Burns, Chitrang Shah, Matt Mesher, Yintao Song, Yunfeng Yang",51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://savantlabs.io,,,https://www.linkedin.com/company/savant-labs,"Savant Labs provides an intuitive analytics automation platform that empowers users to perform data analysis with no-code and low-code tools. The platform integrates modern data sources and SaaS applications, enabling rapid insights through visual workflows and generative AI."
Binarly,https://www.crunchbase.com/organization/binarly,"Artificial Intelligence (AI), Cloud Security, Cyber Security, Data Center, Enterprise, Information Technology","Santa Monica, California, United States",2021-04-13,day,14075003,USD,14075003,Binarly is the most advanced automated AI/ML supply chain security platform to identify vulnerabilities in firmware and software components,"2,507",,"2,191",2,2024-03-26,10500000,USD,10500000,14075003,USD,14075003,"Cisco Investments, Liquid 2 Ventures, Blu Venture Investors, Two Bear Capital, Canaan Partners",3,14,2,"Alex Matrosov, Claudiu Teodorescu",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Other, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.binarly.io/,https://twitter.com/binarly_io,,https://www.linkedin.com/company/binarlyinc,"Binarly is a global firmware and software supply chain security company founded in 2021.  The company’s flagship Binarly Transparency Platform is an enterprise-class, AI-powered solution used by device manufacturers, OEMs, IBVs and product security teams to identify known and unknown vulnerabilities, misconfigurations and signs of malicious code implantation. Binarly’s validated remediation playbooks have significantly reduced the cost and time to respond to security exposures. Based in Los Angeles, California, Binarly brings decades of research and program analysis expertise to build solutions to protect businesses, critical infrastructure, and consumers around the world."
Lakera,https://www.crunchbase.com/organization/lakera-ai,"Artificial Intelligence (AI), Cyber Security, Security, Software","San Francisco, California, United States",2021-01-01,year,30000000,USD,30000000,Lakera is a real-time GenAI security company that utilizes AI to protect enterprises from LLM vulnerabilities.,"2,530",,"2,212",2,2024-07-24,20000000,USD,20000000,30000000,USD,30000000,"Inovia Capital, Atomico, Fly Ventures, redalpine, Citi Ventures",2,8,3,"David Haber, Mateo Rojas-Carulla, Matthias Kraft",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.lakera.ai/,https://x.com/LakeraAI,https://www.facebook.com/lakeraai/,https://www.linkedin.com/company/lakeraai/,"Lakera is a real-time GenAI security company. The company is dedicated to ensuring the safe and responsible development and deployment of artificial intelligence technologies. To accelerate the secure adoption of AI, the company developed Gandalf, an educational tool that has taught over one million users about AI security. Lakera leverages AI to continually evolve its defenses, enabling customers to stay ahead of emerging threats."
Artera,https://www.crunchbase.com/organization/artera-98e6,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science, Precision Medicine","Los Altos, California, United States",2021-01-01,year,110000000,USD,110000000,Artera develops multimodal artificial intelligence-based predictive and prognostic cancer tests to customize treatments for cancer patients.,"2,627",,"2,298",2,2024-02-01,20000000,USD,20000000,110000000,USD,110000000,"Coatue, Walden Catalyst, EDBI, Breyer Capital, Prosperity7 Ventures",,25,2,"Andre Esteva, Felix Feng",101-250,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://artera.ai,https://twitter.com/arteraAI,,https://www.linkedin.com/company/arteraai,"Artera develops medical artificial intelligence tests that personalize therapy for cancer patients. Its tests predict therapeutic benefits and prognosticate patient outcomes. The Artera platform is purely software, and runs on digital images of H&E histopathology images as part of routine clinical care."
