Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
AFRIKABAL,https://www.crunchbase.com/organization/afrikabal,"Agriculture, AgTech, Artificial Intelligence (AI), Blockchain, Emerging Markets, FinTech, Supply Chain Management, Web3","Texas, South Carolina, United States",2024-06-07,day,250000,USD,250000,Building decentralized trade infrastructure for agriculture with AI & blockchain.,"3,755",,"3,285",1,2025-07-02,250000,USD,250000,250000,USD,250000,Lisk,1,1,1,Oghenetejiri Jesse,1-10,"Agriculture and Farming, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.afrikabal.org/,https://x.com/AFRIKABALHQ,https://www.facebook.com/profile.php?viewas=100000686899395&id=61555664767902,https://www.linkedin.com/company/afrikabal/,"AFRIKABAL is a blockchain-powered infrastructure platform transforming agricultural trade in emerging markets. We enable verified, transparent, and efficient trade by tokenizing commodities, automating payments through smart contracts, and embedding traceability at every stage of the supply chain. With Anhur AI for predictive insights, DAO-governed cooperative treasuries, and verified ESG metrics, AFRIKABAL empowers farmers, buyers, and institutions to transact at scale with trust and efficiency."
Reflection.Ai,https://www.crunchbase.com/organization/reflection-ai,"Artificial Intelligence (AI), Computer Vision, Software","New York, New York, United States",2024-01-01,year,130000000,USD,130000000,"Reflection.Ai is a start-up that develops artificial intelligence solutions, with a focus on computer vision.","4,084",,"3,583",2,2025-03-07,105000000,USD,105000000,130000000,USD,130000000,"Sequoia Capital, Lightspeed Venture Partners, SV Angel, CRV, NVentures",3,7,2,"Ioannis Antonoglou, Misha Laskin",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.reflection.ai,https://x.com/reflection_ai,,https://www.linkedin.com/company/reflection-ai,"Reflection.AI is a start-up that develops artificial intelligence solutions, focusing on computer vision. The company provides tools to create personalized AIs that can interact and chat just like real people, using cutting-edge technology."
Arcade.dev,https://www.crunchbase.com/organization/arcade-ai,"Artificial Intelligence (AI), Cyber Security, Data Integration, Developer APIs, Developer Platform, Developer Tools, Enterprise Software","South San Francisco, California, United States",2024-02-01,month,12000000,USD,12000000,"Arcade.dev helps AI Agents securely connect to APIs, data, and other systems","4,124",,"3,620",1,2025-03-18,12000000,USD,12000000,12000000,USD,12000000,"Flybridge, Garuda Ventures, Laude Ventures, Neotribe Ventures, Hanabi Capital",1,6,2,"Alex Salazar, Sam Partee",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://arcade.dev,https://x.com/TryArcade,,https://www.linkedin.com/company/arcade-ai,"Arcade.dev is an AI tool-calling platform that enables users to connect AI with various integrations, allowing it to act on their behalf through authenticated tools, facilitating tasks such as managing emails, files, calendars, and APIs, while providing pre-built connectors and a custom SDK for users to create their own assistants. The platform supports seamless interactions between AI and existing workflows, streamlining processes for sales teams and sales development representatives, enhancing productivity by automating routine tasks, and simplifying the management of multiple applications in one environment. Additionally, Arcade.dev offers comprehensive documentation and support to assist users in maximizing the functionality of their AI integrations."
Algorized,https://www.crunchbase.com/organization/algorized,"Artificial Intelligence (AI), Embedded Software, Sensor, Software","Campbell, California, United States",2024-02-29,day,4300000,USD,4300000,Algorized offers an AI-centric platform developing advanced people-sensing to provide human detection between people and machines.,"4,171",,"3,663",1,2024-11-07,4300000,USD,4300000,4300000,USD,4300000,"Berkeley SkyDeck Fund, Acrobator Ventures, Monte Carlo Capital, SICTIC, CoreNest Capital",1,7,2,"Joseph Benraz, Natalya Lopareva",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.algorized.com,https://twitter.com/algorized,https://www.facebook.com/algorized,https://www.linkedin.com/company/algorized,"Algorized builds data-centric AI software platform for people sensing, capable to track and sense people at a distance without wearables, including vital signs such as heart-rate. The company leverages algorithms and ML with existing low cost UltraWide-Band (UWB) Radar sensors for automotive and industrial applications."
Prorata.AI,https://www.crunchbase.com/organization/prorataai,"Artificial Intelligence (AI), Generative AI, Information Technology, Software","Pasadena, California, United States",2024-01-01,year,25000000,USD,25000000,ProRata builds technology that enables generative AIs to properly attribute contributing content and share revenues on a per-use basis.,"4,462",,"3,910",2,2024-08-06,25000000,USD,25000000,25000000,USD,25000000,"Mayfield Fund, Revolution Ventures, Prime Movers Lab, VeroPath Capital, Idealab NY",1,5,2,"Bill Gross, William T Gross",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.prorata.ai/,,,https://www.linkedin.com/company/prorataai/,ProrataAI builds technology that enables generative AIs to properly attribute contributing content and share revenues on a per-use basis.
Camouflet,https://www.crunchbase.com/organization/camouflet,"Artificial Intelligence (AI), Machine Learning, Predictive Analytics, SaaS, Software","Los Angeles, California, United States",2024-01-01,year,15000000,USD,15000000,Camouflet is an embedded pricing platform that utilizes real-time AI-driven solutions to enhance pricing strategies for businesses.,"4,642",,"4,066",3,2025-01-28,12000000,USD,12000000,15000000,USD,15000000,"QVM Privatkapital, Nexenai Ventures",1,2,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,,,,https://www.linkedin.com/company/camouflet,"Camouflet is an embedded dynamic pricing platform that offers a suite of real-time AI-driven pricing solutions. The platform helps in boosting revenue by providing flexible pricing options tailored to market demands. The company's mission is to equip clients with advanced pricing tools that fuel success in today’s fast-paced market, enabling businesses to capture demand, optimize profitability, and gain a competitive edge.  By driving technological progress, scaling globally, and championing diversity, Camouflet is redefining industry standards."
Conifers.Ai,https://www.crunchbase.com/organization/conifers-ai,Artificial Intelligence (AI),"Dallas, Texas, United States",2024-01-01,year,25000000,USD,25000000,Conifers has assembled a team of skilled security and data science professionals who embody our beliefs and commitment.,"4,713",,"4,127",1,2025-01-29,25000000,USD,25000000,25000000,USD,25000000,"SYN Ventures, Picus Capital, Tom Findling, Alon Yotvat, Mark Kurman",,5,3,"Alon Yotvat, Mark Kurman, Tom Findling",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.conifers.ai,https://x.com/ConifersAI,,https://www.linkedin.com/company/conifers-ai,Conifers was founded to address the issues faced by business and service provider SecOps teams. Conifers has assembled a team of skilled security and data science professionals who embody our beliefs and commitment.
Vercept,https://www.crunchbase.com/organization/vercept,"Artificial Intelligence (AI), Computer","Seattle, Washington, United States",2024-01-01,year,16000000,USD,16000000,Vercept is a software development company.,"4,864",,"4,264",1,2025-06-04,16000000,USD,16000000,16000000,USD,16000000,,,,,,1-10,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://vercept.com,https://x.com/Vercept_AI,,https://www.linkedin.com/company/vercept,
Straiker,https://www.crunchbase.com/organization/straiker,"Artificial Intelligence (AI), Software","Sunnyvale, California, United States",2024-01-01,year,21000000,USD,21000000,Straiker builds AI-native security solutions.,"5,015",,"4,396",1,2025-03-27,21000000,USD,21000000,21000000,USD,21000000,"Lightspeed Venture Partners, Bain Capital Ventures",2,2,2,"Ankur Shah, Sreenath Kurupati",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.straiker.ai/,,,https://www.linkedin.com/company/straikerai/about/,Straiker builds AI-native security solutions tp protect customers from a spectrum of security & safety risks.
HavocAI,https://www.crunchbase.com/organization/havocai,"Artificial Intelligence (AI), Marine Technology, Public Safety","Providence, Rhode Island, United States",2024-01-01,year,12233286,USD,12233286,HavocAI is an artificial intelligence company that offers maritime autonomy solutions to the defense and commercial markets.,"5,058",,"4,431",1,2024-09-16,12233286,USD,12233286,12233286,USD,12233286,"Alumni Ventures, Scout Ventures, Decisive Point, Outlander VC, Trousdale Ventures",3,8,1,Paul Lwin,1-10,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Science and Engineering, Software",,,Active,For Profit,https://www.havocai.com/,https://twitter.com/havocai_usv,,https://www.linkedin.com/company/havocai/,
Practice AI,https://www.crunchbase.com/organization/practice-ai,"Artificial Intelligence (AI), Health Care","Dover, Delaware, United States",2024-10-03,day,925000,USD,925000,Practice AI is a health tech company that offers AI workforce for medical practices and coding/billing providers.,"5,217",,"4,565",3,2025-07-07,175000,USD,175000,925000,USD,925000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.withpractice.ai/,,,https://www.linkedin.com/company/105294462/admin/dashboard/,Our Practice AI will help medical practices go from appointment to clean claim in 2 minutes. Our Agent AI will help coding and billing service providers 10X their claim processing with the same or fewer headcount. Our mission is to help medical practices stay independent and profitable.
Nexthop AI,https://www.crunchbase.com/organization/nexthop-ai,"Artificial Intelligence (AI), Cloud Data Services, IT Infrastructure","Santa Clara, California, United States",2024-01-01,year,110000000,USD,110000000,Nexthop AI provides AI infrastructure and custom networking solutions for cloud operators.,"5,350",,"4,680",1,2025-03-25,110000000,USD,110000000,110000000,USD,110000000,"Lightspeed Venture Partners, Kleiner Perkins, Battery Ventures, WestBridge Capital, Emergent Ventures",1,5,1,Anshul Sadana,101-250,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://nexthop.ai,,,https://www.linkedin.com/company/nexthopai,"Nexthop AI develops AI infrastructure and custom networking solutions for large cloud operators, focusing on enhancing operational efficiency and connectivity within complex network environments. The company offers a range of services, including network automation, data management, and analytics, enabling clients to optimize their network performance and streamline their operations. Through its innovative solutions, Nexthop AI addresses the challenges faced by cloud operators, providing tools that facilitate seamless integration and scalability in dynamic computing environments. Additionally, Nexthop AI emphasizes compatibility with open-source network operating systems, allowing clients to leverage existing technologies while implementing advanced networking strategies."
