Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Allure Systems,https://www.crunchbase.com/organization/allure-systems,"3D Technology, Apparel, Artificial Intelligence (AI), Augmented Reality, E-Commerce, Fashion, Image Recognition, Machine Learning, Retail Technology","New York, New York, United States",2017-03-01,day,3150000,USD,3150000,Allure Systems uses AI to produce apparel images for eCommerce.,"39,628",,"36,198",2,2019-03-13,150000,USD,150000,3150000,USD,3150000,"Y Combinator, Pioneer Fund, CapHorn Invest, MAGIC Fund, SGH CAPITAL",2,13,2,"Gabrielle Chou, Jeremy Chamoux",11-50,"Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Hardware, Science and Engineering, Software",,,Active,For Profit,http://www.alluresystems.com/,https://www.twitter.com/alluresystems,https://www.facebook.com/pg/Allure-Systems-1986424141609838/,https://www.linkedin.com/company/allure-systems/,Allure Systems uses AI to produce apparel images for eRetailers
Orai,https://www.crunchbase.com/organization/orai,"Artificial Intelligence (AI), B2B, Corporate Training, Education","Philadelphia, Pennsylvania, United States",2017-03-01,month,2420000,USD,2420000,Orai is an AI speech coach that helps people sound more confident in meetings and presentations.,"39,649",,"36,216",3,2019-02-19,2300000,USD,2300000,2420000,USD,2420000,"Menlo Ventures, Techstars, nvp capital, MassChallenge, Comcast Ventures",2,8,4,"Aasim Sani, Danish Dhamani, Paritosh Gupta, Saba Karim",1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Other, Science and Engineering, Software",,,Active,For Profit,https://www.orai.com/,https://twitter.com/OraiApp,https://www.facebook.com/OraiApp,https://www.linkedin.com/company/orai,"Enterprises use Orai to run communication and soft skill training in a cost effective and scalable manner. Orai is an AI speech coach that helps people become more effective and confident communicators. We have over 300k users on our iOS and Android app, and to date Orai has given AI-driven feedback on over 2M recordings."
DecorMatters,https://www.crunchbase.com/organization/decormatters-com,"Artificial Intelligence (AI), Augmented Reality, Blockchain, Interior Design, Online Games, Real Estate","Santa Clara, California, United States",2017-01-01,year,11500000,USD,11500000,Building the world's first blockchain-based creativity ecosystem for the trillion dollar home renovation industry,"39,672",,"36,239",3,2019-12-03,10000000,USD,10000000,11500000,USD,11500000,ZenStone Venture Capital,1,1,3,"Farris Wu, Fay Yang, Jing Xue",11-50,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Design, Gaming, Hardware, Other, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.decormatters.com,https://twitter.com/DecorMattersApp,https://www.facebook.com/decormattersapp/,https://www.linkedin.com/company/decormatters/,"DecorMatters is building the world’s first blockchain-based creativity ecosystem to reshape the trillion-dollar interior design and furniture shopping industry. By using the power of creativity and converting the stressful home renovation process into a relaxing social gaming experience, DecorMatters is re-inventing the traditional customer journey for the massive industry. With 6,000,000+ active designers, 2,000,000+ creations, 30+ national brands, 1,000,000+ furniture items, and unlimited collaboration opportunities, the leading creativity platform continues its rapid growth by leveraging AR, AI and Data, and Blockchain technology."
Stardust AI,https://www.crunchbase.com/organization/stardust-ai,"Artificial Intelligence (AI), Autonomous Vehicles, Data Mining, Facial Recognition, Image Recognition, Information Technology, Machine Learning, Natural Language Processing","Palo Alto, California, United States",2017-05-26,day,7000000,USD,7000000,"Comprehensive data annotation services, auto-annotation platform, AI data management SaaS","39,863",,"36,418",1,2022-12-29,7000000,USD,7000000,7000000,USD,7000000,Meridian Capital Asia,1,1,4,"Chuang Han, Melody Xu, Zhang Lei, Zhang Lei",51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Transportation",,,Active,For Profit,https://stardust.ai/en-US/,,,https://www.linkedin.com/company/stardust-ai-data/,"StardustAI provides data annotation and data management services to global artificial intelligence companies. Our data services cover computer vision data, speech data, and text data. We have data expertise in the autonomous driving and large language model domains. Our data annotation platform, Rosetta, and data management platform, MorningStar, are powered by cutting-edge software technology. With over 200,000,000 pieces of data processed on our Rosetta platform, we boast an impressive 70%+ automatic processing rate and a 99.9% data delivery quality and provide 100% protection for all data entrusted to us."
Hallo,https://www.crunchbase.com/organization/hallo-348f,"Artificial Intelligence (AI), Education, Human Resources","Los Angeles, California, United States",2017-06-11,day,1864000,USD,1864000,"AI career platform for coaching, interview training, and networking.","40,201",,"36,735",3,2020-04-01,1114000,USD,1114000,1864000,USD,1864000,"Expa, Revolution’s Rise of the Rest Seed Fund, Abe Burns, Founder Equity",1,4,2,"Phillip Bauman, Vern Howard",11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://www.hallo.com,https://twitter.com/HalloInThere,,,"Hallo is the first AI career platform to give job seekers on-demand coaching, interview training and an actionable network."
FortressIQ,https://www.crunchbase.com/organization/fortressiq,"Artificial Intelligence (AI), Business Intelligence, Data Center Automation, Enterprise Software, Information Technology, Management Information Systems, Software","San Francisco, California, United States",2017-01-01,year,46000000,USD,46000000,"FortressIQ defines security, insights, and governance in enterprise business automation and AI.","40,560",,"37,069",3,2020-05-13,30000000,USD,30000000,46000000,USD,46000000,"Lightspeed Venture Partners, Tiger Global Management, boldstart ventures, Eniac Ventures, M12 - Microsoft's Venture Fund",6,6,1,Pankaj Chowdhry,51-100,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.fortressiq.com/,https://twitter.com/fortressiq,https://www.facebook.com/Fortress-IQ-2157933871123990/,https://www.linkedin.com/company/fortressiq/,"FortressIQ defines security, insights, and governance in enterprise business automation and AI. It is on a mission to unlock the limitless potential of the global workforce by accelerating the responsible and ethical use of AI in the enterprise. FortressIQ is a meta-learning company, focused on techniques that allow deep neural networks to scalably acquire training data by observing the world around us. The company was founded by Pankaj Chowdhry in 2017, with its headquarters in San Francisco in California."
Supervity (formerly Techforce.ai),https://www.crunchbase.com/organization/techforce-ai,"Artificial Intelligence (AI), B2B, Enterprise Software, Machine Learning, Natural Language Processing, SaaS, Virtual Workforce","Reston, Virginia, United States",2017-06-16,day,1500000,USD,1500000,Supervity' AI enabled platform offers personalised AI Coach to business teams for automating their work and acquiring digital skills.,"40,741",,"37,238",1,2022-03-15,1500000,USD,1500000,1500000,USD,1500000,"Arjun Malhotra, Somshankar Das, Bhaskar Pramanik, Sasikant Vallepalli",,4,4,"Prasad Kandimalla, Siva Moduga, Sriram Papani, Vijay Navaluri",51-100,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,http://www.supervity.ai,https://twitter.com/TechforceAI,https://www.facebook.com/TechforceAI/,https://in.linkedin.com/company/techforce-ai,"Supervity is aimed at augmenting people and processes with its Generative AI powered AI Coach. At the core of its product offering is it’s proprietary Show & Tell AI technology that enables users to create enablement, knowledge and automation for various business processes across customer experience and employee productivity.  Supervity's AI Coach seamlessly works with business users to help them in the context of their work, is present at every step of their work to guide them through any query and also automate their work."
JetCrypto,https://www.crunchbase.com/organization/jetcrypto,"Human Computer Interaction, Information Technology, Internet of Things, Mobile Payments, Payments, SaaS, Security, Virtual Currency","New York, New York, United States",2017-01-01,day,2060000,USD,2060000,"SaaS, Platform, Mobile App, Cloud, Distributed Ledger, PKI, Security, ATM, POS Terminals, Cards","40,751",,"37,248",2,2019-07-01,1800000,USD,1800000,2060000,USD,2060000,"Jinco Chino Group, Koshuritsu Group",,2,,,51-100,"Design, Financial Services, Information Technology, Internet Services, Mobile, Payments, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://jetcrypto.com/,https://twitter.com/jetcrypto,https://www.facebook.com/jetcrypto/,https://www.linkedin.com/company/jetcrypto/,"JetCrypto is a technology company that revolutionize commonly recognized concept of money with its fintech products focused on distributed ledger, decentralized monetary systems, decentralized private key infrastructure and internet of things."
Vumo,https://www.crunchbase.com/organization/car-scanner-ef04,"Artificial Intelligence (AI), Automotive, Hardware, Machine Learning, Robotics, Software","Syracuse, New York, United States",2017-07-13,day,2620000,USD,2620000,Vumo is a global AI-powered software company that revolutionizes car imaging and visual inspection of vehicles.,"40,851",,"37,341",3,2021-12-17,2000000,USD,2000000,2120000,USD,2120000,"Techstars, FundingBox Deep Tech Fund, GENIUS NY, High Park Angels",2,4,2,"Michał Laska, Sławek Potasz",51-100,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",,,Active,For Profit,https://vumo.ai/,https://twitter.com/Vumo_AI,https://www.facebook.com/VUMOAI,https://www.linkedin.com/company/vumo-ai/,"Vumo is a global AI-powered software company that revolutionizes car imaging and visual inspection of vehicles. As a trusted, independent partner for the automotive industry it sets new standards while optimizing the operations of many players in the field. Vumo’s state-of-the-art technology, based on artificial intelligence algorithms, automates and standardizes car imaging processes and brings a whole new level of accuracy and transparency for used car valuation across vehicle lifetime. car inspection, car imaging, imaging machine, car scanner, artificial intelligence, AI, mechatronics, robotics i VM detection"
Nomad Go,https://www.crunchbase.com/organization/nomad-go-ai,"Artificial Intelligence (AI), Food and Beverage, Machine Learning, Software, Supply Chain Management","Bellevue, Washington, United States",2017-01-01,year,4232863,USD,4232863,Nomad Go is a software company that provides AI-based platforms that enable automated inventory counts and decision-making.,"41,186",,"37,652",2,2024-01-24,1500000,USD,1500000,4232863,USD,4232863,"Flying Fish Partners, Fitz Gate Ventures, Vulcan Capital",1,3,2,"David Greschler, Jonah Friedl",11-50,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.nomad-go.com/,https://twitter.com/nomadgoAI,https://web.facebook.com/nomadgoAI,https://www.linkedin.com/company/nomadgo,"Nomad Go is the developer of an inventory automation platform that enables automated inventory counts and powers decision making. The AI platform uses advanced computer vision technology and augmented reality to create a 3D digital twin of any inventory environment. Increase revenue, drive operational efficiencies and enhance the customer experience with Nomad Go’s METAshelfTM, technology to power automation."
