Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
COGINITI,https://www.crunchbase.com/organization/coginiti,"Analytics, Artificial Intelligence (AI), Big Data, Enterprise Software, Software","Atlanta, Georgia, United States",2022-03-01,month,4000000,USD,4000000,"Coginiti’s collaborative data operations platform empowers teams to build, publish, and consume quality data products","8,380",,"7,416",2,2022-08-01,,,,4000000,USD,4000000,"Circadian Ventures, Tech Square Ventures, Outbound Capital, Trog Hawley Capital",1,4,4,"Agne Adomonyte, Chris Coad, Matthew Mullins, Rick Hall",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.coginiti.co,https://twitter.com/coginiti,https://www.facebook.com/coginiti,https://www.linkedin.com/company/coginiti/,"Coginiti’s collaborative data operations platform empowers teams to build, publish, and consume quality data products, streamlining the data analytics lifecycle from inception to insights. Integrating with the widest variety of data platforms and tools, Coginiti enables analysts, engineers, and data scientists to collaborate in real-time, breaking down silos and fostering innovation. Its intuitive interface simplifies managing complex data workflows, ensuring governance and consistency across projects. With advanced features like integrated version control, data quality testing that ensures the highest level of accuracy, data modeling to simplify complex analysis, and an AI Assistant designed to speed up insights, Coginiti facilitates a seamless transition from data preparation to actionable intelligence. It’s not just about refining your data strategy or scaling your analytics capabilities; it’s about empowering your organization to harness the full potential of data for informed decision-making. Discover the power of Coginiti and transform your data operations."
Nextdata,https://www.crunchbase.com/organization/nextdata-cb0c,"Analytics, Artificial Intelligence (AI), Information Technology, Internet","San Francisco, California, United States",2022-01-01,year,12000000,USD,12000000,Nextdata offers an operating system for decentralized data at scale on an AI platform.,"8,411",,"7,445",1,2023-09-28,12000000,USD,12000000,12000000,USD,12000000,"Greycroft, Acrew Capital, MetaLab, Amr Awadallah, Opher Kahane",2,5,1,Zhamak Dehghani,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.nextdata.com,,,https://www.linkedin.com/company/nextdata-technologies,Nextdata offers an operating system for decentralized data at scale on an AI platform.
Upwage,https://www.crunchbase.com/organization/upwage,"Artificial Intelligence (AI), Data Integration, Information Technology","Columbus, Ohio, United States",2022-01-01,year,9237500,USD,9237500,"Upwage is building the AI infrastructure to make hiring faster, fairer, and radically more human.","8,550",,"7,570",2,2023-07-01,7250000,USD,7250000,7250000,USD,7250000,"Maveron, Bloomberg Beta, AlleyCorp, VITALIZE Venture Capital, Core Innovation Capital",,19,2,"Diana Tsai, Greg Call",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.upwage.com/,,,https://www.linkedin.com/company/upwageofficial/,"PRODUCT | Upwage is the first AI interviewing agent proven to cut turnover by up to 48%. Upwage has deployed more than 7,000 AI Agents that offer advanced behavioral interviewing to surface high-retention and high performance talent—all while reducing bias and expanding access to overlooked candidates. Unlike competitors, Upwage is not a glorified chatbot; it’s an AI teammate trained in STAR interviewing, conducting structured, competency-based assessments that probe and deliver a 9.01 NPS score from candidates. Companies like Gopuff, REI, and PRN have doubled recruiter productivity, saved millions in turnover costs, and unlocked new talent pools with Upwage’s AI.  MISSION | AI is already shaping the workforce—not in some distant future, but right now. It is deciding who gets hired, who moves up, and who gets left behind. The only question is: Will we let it repeat the mistakes of the past, or will we use it to build something better? AI must not replace human potential—it must unlock it. AI must not reinforce bias—it must dismantle it.AI must not just make hiring faster—it must make opportunity fairer. We choose AI that lifts humanity—ensuring that no talent is wasted, no opportunity is lost, and no worker is left behind."
Mercurial AI Inc.,https://www.crunchbase.com/organization/mercurial-ai,"Artificial Intelligence (AI), Computer Vision, Health Care, Machine Learning","Chicago, Illinois, United States",2022-10-27,day,320000,USD,320000,Revolutionizing healthcare with cutting-edge AI solutions,"8,555",,"7,575",3,2025-01-01,100000,USD,100000,320000,USD,320000,"Plug and Play, Hatcher+, Sputnik ATX, Alireza Masrour, Lofty Ventures",,9,3,"Dennis Trujillo, Sai Akash Avunoori, Sarah Blythe",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Science and Engineering, Software",,,Active,For Profit,https://mercurial-ai.com,https://twitter.com/mercurial_ai,,https://www.linkedin.com/company/mercurial-ai/,"Mercurial AI creates advanced AI and computer vision solutions that can help healthcare providers create treatment plans for a wide range of diseases. Our data-driven, equitable approach incorporates omic and image-based data to create tools that assist providers in delivering the best possible care for their patients. We are particularly focused on developing solutions for the treatment of cancer, but our technology has applications in many other areas of medicine. We believe that our cutting-edge technology has the potential to revolutionize the way that treatment plans are created, helping providers deliver better care to their patients."
Freeplay,https://www.crunchbase.com/organization/228-labs,"Artificial Intelligence (AI), Enterprise Software","Boulder, Colorado, United States",2022-01-01,year,14410000,USD,14410000,Transform how you build with LLMs.,"8,578",,"7,594",4,2025-06-03,5600000,USD,5600000,14410000,USD,14410000,"Conviction Partners, Renegade Partners, Pathlight Ventures, Flybridge, Matchstick Ventures",3,8,2,"Eric Ryan, Ian Cairns",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://freeplay.ai,,,https://www.linkedin.com/company/freeplay-ai/,"Freeplay is an end-to-end platform that gives product teams the power to prototype faster, test with confidence, and optimize features for customers."
Atua AI,https://www.crunchbase.com/organization/atua-ai,"Artificial Intelligence (AI), Blockchain, Web3","Seattle, Washington, United States",2022-01-01,year,23000000,USD,23000000,"Atua AI provides AI-driven tools that streamline workflows, generate content, and boost productivity across various industries.","8,587",,"7,603",1,2024-10-06,23000000,USD,23000000,23000000,USD,23000000,KaJ Labs,1,1,,,11-50,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://atua.ai,https://x.com/AtuaAI,,,"Atua AI is a platform to develop advanced AI technology for decentralized networks and Web3 applications, aiming to automate processes, optimize workflows, and enhance decision-making capabilities in a blockchain."
Monumental Labs,https://www.crunchbase.com/organization/monumental-labs,"Architecture, Art, Artificial Intelligence (AI), Manufacturing, Robotics","Mount Vernon, New York, United States",2022-01-01,year,10000000,USD,10000000,Monumental Labs is building AI-enabled robotic stone carving factories.,"8,669",,"7,673",2,2025-07-08,9000000,USD,9000000,10000000,USD,10000000,"Seven Seven Six, Mythos Ventures, Path Ventures, Emmett Shear, Sahil Lavingia",1,5,1,Micah Springut,11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Media and Entertainment, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.monumentallabs.co/,https://twitter.com/Monumental_Labs,https://www.facebook.com/search/top?q=monumental%20labs,https://www.linkedin.com/company/monumental-labs/,
ClearCOGS,https://www.crunchbase.com/organization/clearcogs,"Artificial Intelligence (AI), Machine Learning, Predictive Analytics, Restaurants, Retail, Software","Philadelphia, Pennsylvania, United States",2022-01-10,day,4750000,USD,4750000,ClearCOGS is an AI-powered SaaS platform that helps restaurants optimize their operations and increase profitability.,"8,761",,"7,753",3,2025-04-10,3800000,USD,3800000,4750000,USD,4750000,"Closed Loop Partners, Myriad Venture Partners, MATH Venture Partners, Level Up Ventures, Level Ventures",2,6,2,"Matthew Wampler, Osayanmo Osarenkhoe",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Food and Beverage, Science and Engineering, Software",,,Active,For Profit,https://www.clearcogs.com,https://twitter.com/ClearCogs,https://www.facebook.com/ClearCOGS,https://www.linkedin.com/company/clearcogs,"ClearCOGS is an AI-powered SaaS platform that helps restaurants optimize their operations and increase profitability through data-driven insights. The company's mission is to provide local restaurants with the tools and technology to compete with larger chains by simplifying operations and streamlining decision-making.  ClearCOGS found product market fit in 2024 when they identified their ICP of mid-market restaurant chains in the Fast-Casual and QSR segments. Key features of ClearCOGS include: -Accurate forecasting of individual menu item and ingredient demand, reducing waste and operational costs -Detailed reporting on what to prepare each day, such as how many briskets to prepare for lunch -Precise inventory management and ordering recommendations -Integration with leading POS systems like Toast to provide a holistic view of restaurant operations ClearCOGS synthesizes restaurant data from POS systems, back-of-house software, weather, events, and other sources to provide actionable answers to daily operational questions. The goal is to act as a ""fractional digital CFO/COO"" for restaurants, relieving them of the burden of statistical analysis and planning. By leveraging AI and machine learning, ClearCOGS aims to level the playing field for local restaurants, allowing them to operate as efficiently as large chains.  The company's technology can increase restaurant profits by an average of 40% through accurate forecasting, inventory management, and ingredient management."
Careerflow.ai,https://www.crunchbase.com/organization/careerflow,"Artificial Intelligence (AI), Consumer Software, Employment, Human Resources, Recruiting","San Francisco, California, United States",2022-10-19,day,800000,USD,800000,Careerflow - Career Copilot,"8,888",,"7,870",1,2023-07-01,800000,USD,800000,800000,USD,800000,"Techstars, Ganas Ventures, Sandeep Johri",,3,2,"Nikita Gupta, Puneet Kohli",11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.careerflow.ai,https://twitter.com/careerflow_ai,https://www.facebook.com/careerflowai,https://www.linkedin.com/company/careerflow123,"CareerFlow AI-assisted tools and resources to get hired at FAANG, tech, and startup companies."
Hangtight,https://www.crunchbase.com/organization/hangtight,"B2B, B2C, Consumer Software, Generation Z, Generative AI, Messaging, Mobile Payments, Payments, Social Media, Social Network","Austin, Texas, United States",2022-04-26,day,300000,USD,300000,Hangtight is building the future of social today with an AI platform that facilitates serendipity and real-life connection.,"9,102",,"8,063",2,2024-01-01,200000,USD,200000,300000,USD,300000,,,,9,"Andrea Johnston, Anthony Fernandez, Armando Vera Carvajal, Dave Herman, Denis Scott, Erin Delacroix, Ketan Gangatirkar, Rich Fortune, Zharkynbek Batyrov",1-10,"Artificial Intelligence (AI), Financial Services, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Other, Payments, Software",,,Active,For Profit,https://www.hangtight.live,,,https://www.linkedin.com/company/hangtight,"Hangtight is an AI-powered social network built to make your real life better. Available on iOS and Android, the platform uses an emotionally intelligent AI assistant named Hank to help users coordinate plans, stay in touch with friends, and log meaningful social moments. Designed for everyday use, Hangtight blends messaging, calendars, social feeds, and gamification into a single experience — all focused on turning digital interaction into real-life connection."
