Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Traversal,https://www.crunchbase.com/organization/traversal,"Artificial Intelligence (AI), Software, Software Engineering","New York, New York, United States",2023-01-01,year,48000000,USD,48000000,Traversal is building the AI SRE for the enterprise.,"1,538",,"1,346",2,2025-06-20,,,,48000000,USD,48000000,"Sequoia Capital, Kleiner Perkins, NFDG Ventures, Hanabi Capital",2,4,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.traversal.com/,https://x.com/traversal_ai,,https://www.linkedin.com/company/traversal-ai/,
Decart,https://www.crunchbase.com/organization/decart-abcd,"Artificial Intelligence (AI), Generative AI, IT Infrastructure","San Francisco, California, United States",2023-01-01,year,56000000,USD,56000000,Decart is an AI research lab that focuses on creating foundational generative interactive models that are accessible in real time.,"1,653",,"1,448",3,2024-12-19,32000000,USD,32000000,56000000,USD,56000000,"Sequoia Capital, Benchmark, Zeev Ventures, Aaron Applbaum, VeroPath Capital",3,5,2,"Dean Leitersdorf, Moshe Shalev",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.decart.ai,https://x.com/DecartAI,,https://www.linkedin.com/company/decart-ai,Decart is an AI platform that significantly improves the training and inference of large generative models. The company's efficient systems-level AI infrastructure aims to enable this tenfold enhancement.  Decart's goal is to build a comprehensive AI infrastructure platform that can significantly improve the efficiency and performance of large-scale generative AI models. They are aiming to address the challenges faced in training and deploying these complex models in real-world applications.
CrewAI,https://www.crunchbase.com/organization/crewai,"Artificial Intelligence (AI), Enterprise Software, Generative AI, Information Technology","San Francisco, California, United States",2023-01-01,month,20500000,USD,20500000,CrewAI is a multi-agent automation platform for enterprises to automate complex tasks.,"1,719",,"1,510",3,2024-10-22,12000000,USD,12000000,20500000,USD,20500000,"Insight Partners, Craft Ventures, Flybridge, boldstart ventures, Andrew Ng",2,8,2,"Joao Moura, Rob Bailey",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.crewai.com,https://x.com/crewaiinc,https://www.facebook.com/profile.php?id=61566270935795,https://www.linkedin.com/company/crewai-inc/,"CrewAI is a multi-agent automation platform for enterprises to automate complex tasks. With its automation platform, organizations can deploy and manage AI agents to automate complex tasks and to value across a wide range of use cases, from research and analysis to coding and reporting. The company also offers a range of advanced new features including self-iteration, performance evaluation, persistent memory, and a range of new agent collaboration structures."
Contextual AI,https://www.crunchbase.com/organization/contextual-ai,"Artificial Intelligence (AI), Generative AI, Software","Mountain View, California, United States",2023-01-01,year,100000000,USD,100000000,Contextual AI specializes in customizable generative AI applications with RAG 2.0 technology for the banking and media industries.,"1,924",,"1,684",2,2024-08-01,80000000,USD,80000000,100000000,USD,100000000,"Lightspeed Venture Partners, Conviction Partners, SV Angel, Bain Capital Ventures, Greycroft",2,17,2,"Amanpreet Singh, Douwe Kiela",51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://contextual.ai,,,https://www.linkedin.com/company/contextualai,Contextual AI offers a pioneering approach to generative AI for the workplace.
Ryght AI,https://www.crunchbase.com/organization/synthetica-bio,"Artificial Intelligence (AI), Biopharma, Biotechnology, Clinical Trials, Developer Platform, Generative AI, Health Care, Software","Laguna Beach, California, United States",2023-01-01,year,5500000,USD,5500000,Ryght AI develops an enterprise-scale generative AI platform and applications to accelerate clinical trials.,"2,010",,"1,761",4,2025-06-12,3000000,USD,3000000,5500000,USD,5500000,"AIX Ventures, Foothill Ventures, Virtue, Page One Ventures, Top Harvest Capital",2,7,3,"Alex Dickinson, John Crupi, Simon Arkell",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.ryght.ai/,https://twitter.com/ryghtai,,https://www.linkedin.com/company/91444446,"Ryght AI develops a real time, enterprise-scale generative AI platform to accelerate clinical trials.  It empowers clinical research teams with actionable knowledge in real-time. Its genAI-native platform is deployed globally at research sites to connect them in real-time to trial sponsors and CROs to accelerate all aspects of clinical research."
WitnessAI,https://www.crunchbase.com/organization/witnessai,"Artificial Intelligence (AI), Enterprise Software, Network Security","Mountain View, California, United States",2023-05-01,month,27500000,USD,27500000,"WitnessAI is building the guardrails that make AI safe, productive, and usable.","2,051",,"1,797",2,2025-02-24,,,,27500000,USD,27500000,"CrowdStrike, Ballistic Ventures, Google Ventures, AWS Startups, Aro Ventures",4,5,2,"Gil Spencer, Rick Caccia",51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://witness.ai,,,https://www.linkedin.com/company/witnessai,"WitnessAI is building the guardrails that make AI safe, productive, and usable. It allows enterprises to innovate and enjoy the power of generative AI, without losing control, privacy, or security."
CodeRabbit,https://www.crunchbase.com/organization/coderabbit,"Artificial Intelligence (AI), Developer Tools, Software","Walnut Creek, California, United States",2023-01-01,year,19605233,USD,19605233,"CodeRabbit is an AI Code Review platform for software developers. Automate code reviews, ship 4x faster & catch 90%+ bugs before production","2,105",,"1,844",4,2025-06-16,,,,19605233,USD,19605233,"CRV, Flex Capital, Engineering Capital, Harmony Partners, Vijay Krishnan",1,8,3,"Guritfaq Singh, Harjot Gill, Vishu Kaur",51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://coderabbit.ai/,https://x.com/coderabbitai,,https://www.linkedin.com/company/coderabbitai/,"CodeRabbit is an AI Code Review platform that helps software developers ship better code by eliminating the manual effort from the code review cycle. CodeRabbit combines Generative AI models with linters and static code analyzers to deliver codebase-aware reviews that catch and fix errors before they hit production. CodeRabbit customizes its recommendations based on your coding style and delivers code reviews directly in your git platform eliminating the need to manage another interface. CodeRabbit elevates the knowledge base across your team by providing an expert-level engineer always at hand that you can rely on to catch 90%+ errors, improve your code quality, and merge PRs 4x faster."
Lila Sciences,https://www.crunchbase.com/organization/lila-sciences,"Artificial Intelligence (AI), Life Science, Software","Cambridge, Massachusetts, United States",2023-01-01,year,200000000,USD,200000000,"Lila Sciences creates a scientific superintelligence platform and autonomous labs for life sciences, chemistry, and materials science.","2,188",,"1,912",1,2025-03-10,200000000,USD,200000000,200000000,USD,200000000,"General Catalyst, Flagship Pioneering, Modi Ventures, March Capital, Abu Dhabi Investment Authority",1,9,2,"Molly Gibson, Noubar Afeyan",101-250,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.lila.ai,https://x.com/LilaSciences,,https://www.linkedin.com/company/lila-sciences,"Lila Sciences is a platform that uses artificial intelligence to support research in life sciences, chemical sciences, and materials sciences. It develops AI-driven tools and autonomous labs to improve research efficiency and facilitate scientific discoveries. The platform is designed to enhance various aspects of the scientific method and contribute to advancements in technology and innovation."
Lindy,https://www.crunchbase.com/organization/lindy,"Artificial Intelligence (AI), Internet, SaaS, Software, Virtual Assistant, Web Apps","San Francisco, California, United States",2023-01-01,year,49900000,USD,49900000,"Lindy is an AI agent builder that helps businesses and entrepreneurs automate tedious tasks with a no-code, AI-native platform.","2,216",,"1,936",3,2023-01-05,35000000,USD,35000000,49900000,USD,49900000,"Menlo Ventures, Coatue, SV Angel, Battery Ventures, GTMfund",1,9,1,Florent Crivello,11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.lindy.ai,https://twitter.com/getlindy,,https://www.linkedin.com/company/lindyai/,"Lindy is an AI employee that can help with all your tasks, from calendar management and email drafting to sales, customer success, document processing and beyond."
Good Driver Mutuality,https://www.crunchbase.com/organization/good-driver-mutuality,"Artificial Intelligence (AI), Automotive, FinTech, Internet","El Monte, California, United States",2023-01-01,year,40400000,USD,40400000,"FinTech, Automotive, Platform, Mutual Aid","2,261",,"1,975",1,2021-04-25,40400000,USD,40400000,40400000,USD,40400000,"Ribbit Capital, Hedosophia",,2,,,51-100,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Internet Services, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.gooddriver.ai/,,,https://www.linkedin.com/company/good-driver-mutuality-inc/,"Good Driver Mutuality Inc. (GDM) is an innovative company founded by Stanford graduates. We provide a tech-driven, mutual aid program as an alternative to traditional car insurance. Our community-based platform leverages AI to reduce costs and incentivize safe driving, fostering mutual financial support among members for vehicle-related incidents."
Daydream,https://www.crunchbase.com/organization/daydream-562f,"Fashion, Generative AI, Shopping","San Francisco, California, United States",2023-01-01,year,50000000,USD,50000000,"Daydream focuses on providing personalized shopping results through generative AI, machine learning, and computer vision.","2,275",,"1,986",1,2024-06-20,50000000,USD,50000000,50000000,USD,50000000,"Alumni Ventures, Forerunner, Index Ventures, True Ventures, Google Ventures",3,5,5,"Dan Cary, Julie Bornstein, Lisa Yamner Green, Matt Fisher, Richard Kim",11-50,"Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Design",,,Active,For Profit,https://daydream.ing,,,https://www.linkedin.com/company/daydream-ing,"Daydream focuses on providing personalized shopping results through generative AI, machine learning, and computer vision."
